model,region,scenario,unit,variable,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Unknown,SMR,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,75.62350520001603,81.29526809001723,88.6118422181188,90.5613027469174,95.54217439799785,95.82880092119184,99.56612415711832,104.14616586834578,106.64567384918608,110.69820945545516,118.55778232679246,118.08355119748529,106.15711252653928,100.0,91.5,84.91199999999999,84.232704,83.727307776,85.98794508595199,87.96566782292888,88.22956482639765,89.5530082987936,91.43362147306826,85.39900245584575,89.83975058354973,91.00766734113587,92.00875168188836,93.2048654537529,94.41652870465168,95.64394357781214,96.88731484432368,98.14684993729988,99.42275898648477,100.71525485330906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,STP,Historical,"national currency, constant prices",GDP,60.54355897752365,54.307572402838716,55.99110714732671,53.807453968580965,50.579006730466105,55.282854356399454,52.07644880372828,50.56623178842016,51.577556424188565,53.176460673338404,52.006578538524955,52.63065748098725,52.99907208335416,53.58206187627105,54.760867237549014,55.85608458229999,56.693925851034486,57.26086510954483,58.69238673728345,60.15969640571553,60.40033519133839,61.84994323593052,63.33434187359285,67.51440843724998,70.07995595786548,75.05563283087392,81.88569541848344,84.58792336729339,91.52413308341144,93.72071227741331,100.0,104.4,107.6364,112.8029472,120.135138768,124.700274041184,129.93768555091373,135.00525528739936,139.05541294602136,142.11463203083383,146.37807099175885,149.0128762696105,151.39708228992427,155.63620059404215,161.0834676148336,167.04355591658245,173.72529815324575,180.67431007937557,187.9012824825506,195.41733378185265,203.23402713312677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SAU,Historical,"national currency, constant prices",GDP,67.5368153595817,68.82001485141375,54.574271777171106,45.78781402104656,43.635786762057364,39.359479659375744,46.050591201469615,43.01125218217262,48.64572621803723,48.40249758694705,55.759677220163,64.12362880318744,66.68857395531495,65.75493391994054,66.14946352346018,66.2817624505071,68.00508827422028,68.7531442452367,70.74698542834855,68.0585999820713,71.86988158106729,71.00744300209448,69.01923459803582,76.74938887301585,82.88933998285712,87.53114302189712,89.98201502651024,91.60169129698743,97.28099615740065,95.23809523809524,100.0,110.00000000000001,115.94000000000003,119.07038000000001,123.47598406,128.53849940646,130.72365389636983,129.80858831909524,133.0538030270726,133.45296443615382,127.98139289427151,132.0767974668882,142.1146340743717,147.23076090104908,151.2059914453774,155.28855321440258,159.48134415119145,163.94682178742482,168.53733279747271,173.25637811580197,178.10755670304442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SEN,Historical,"national currency, constant prices",GDP,40.8405742595211,42.92344354675667,46.2714721434037,43.8190841198033,45.44039023223602,46.9399231098998,48.39506072630669,51.34715943061139,51.03907647402772,53.08063953298883,52.70907505625791,54.07951100772062,54.72846513981327,55.439935186630834,55.32905531625757,58.704127690549285,59.819506116669714,61.43463278181979,65.12071074872898,69.02795339365272,71.72004357600517,74.80400544977338,74.87880945522315,79.07202278471564,82.70933583281257,86.2658372736235,88.24995153091683,90.72095017378251,94.07762533021246,96.71179883945841,100.0,101.29999999999998,105.35199999999999,107.88044799999999,114.56903577599999,121.901454065664,129.7031471258665,139.30118001318064,147.93785317399784,154.74299442000174,156.75465334746175,166.31668720165692,174.63252156173976,190.69871354541985,209.76858489996184,221.51562565435972,234.14201631665821,243.50769696932454,253.24800484809754,263.37792504202145,273.9130420437023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SRB,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,63.10204068219162,64.61648965856422,56.797894409877955,61.22813017384844,64.28953668254087,68.85409378700126,71.88367391362932,78.35320456585596,86.34523143157328,90.74883823458352,96.55676388159686,102.06049942284788,99.30486593843099,100.0,102.0,101.286,104.223294,102.55572129599999,104.401724279328,107.84698118054581,110.11176778533726,115.06679733567744,120.01466962111155,118.93453759452154,127.73569337651615,132.20644264469422,137.494700350482,142.99448836450128,148.71426789908134,154.6628386150446,160.84935215964637,167.28332624603223,173.97465929587352,180.93364566770848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SYC,Historical,"national currency, constant prices",GDP,36.88237464035592,35.443962029382035,34.69963882676501,34.49144099380442,35.974572956538005,39.679953971061416,39.99739360282991,41.95726588936857,44.1810009815051,48.73164408260013,52.386517388795134,53.8533398756814,57.73078034673046,61.945127312041784,60.45844425655278,60.760736477835536,66.8368101256191,74.99090096094461,76.86567348496823,78.32612128118262,81.69414449627347,79.81517917285917,80.77296132293348,76.0073566048804,73.80314326333887,80.44542615703938,88.00729621580109,97.1600550222444,95.11969386677727,94.07337723424271,100.0,105.69999999999999,109.71659999999999,116.73846239999999,122.22517013279997,129.06977966023678,136.03954776188957,142.1613274111746,146.71048988833218,151.25851507487047,139.61160941410546,150.7805381672339,157.7164429229267,166.54856372661058,174.87599191294112,182.74541154902346,190.9689550687295,199.56255804682232,208.5428731589293,217.9273024510811,227.7340310613797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SLE,Historical,"national currency, constant prices",GDP,86.65516947107302,88.30161769102341,89.89104680946183,88.45279006051044,89.95648749153911,83.92940282960599,84.01333223243559,86.02965220601405,87.83627490234034,92.22808864745735,93.70373806581668,86.20743902055135,77.93152487457841,78.00945639945299,80.73978737343384,72.66580863609046,54.644688094340026,45.02722298973618,44.66700520581829,41.04897778414701,42.6088389399446,50.363647627014515,63.65965060054635,69.57999810639716,74.17227798141937,77.51003049058323,80.76545177118773,87.30745336465394,92.02205584634525,94.9667616334283,100.0,106.3,122.45759999999999,147.80632319999998,154.60541406719997,122.91130418342398,130.77762765116313,135.74717750190734,140.4983287144741,147.9447401363412,144.98584533361438,149.62539238429005,154.71265572535592,161.3652999215462,169.27219961770197,177.90508179820475,185.73290539732577,193.71942032941075,202.0493554035754,210.73747768592912,219.79918922642406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SGP,Historical,"national currency, constant prices",GDP,43.805,48.486,51.963,56.401,61.365,60.943,61.752,68.395,75.997,83.736,92.146,98.308,105.276,117.422,130.251,139.405,149.905,162.334,158.722,168.396,183.379,181.633,189.283,197.678,216.554,232.773,253.397,276.485,281.427,279.729,322.361,341.886,350.446,363.942,374.714,389.70256,405.29066240000003,421.50228889600004,438.36238045184007,455.8968756699137,474.1327506967103,493.0980607245787,512.8219831535619,533.3348624797044,554.6682569788926,576.8549872580484,599.9291867483703,623.9263542183052,648.8834083870374,674.838744722519,701.8322945114197,729.9055862918765,759.1018097435516,789.4658821332937,821.0445174186254,853.8862981153704,888.0417500399852,923.5634200415847,960.5059568432481,998.9261951169781,1038.8832429216573,1080.4385726385235,1123.6561155440645,1168.6023601658271,1215.3464545724603,1263.9603127553587,1314.518725265573,1367.099474276196,1421.7834532472439,1478.6547913771337,1537.8009830322192
Unknown,SVK,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,45.74706872637489,48.58338698741014,52.421474559415536,56.0385563040152,58.50425278139187,60.90292714542893,60.842024218283505,61.57212850890291,63.604008749696696,66.46618914343304,70.12182954632185,73.8382865122769,78.71161342208717,85.40210056296458,94.62552742376477,99.92455695949559,94.42870632672333,100.0,102.8,104.75319999999999,105.48647239999998,108.22912068239998,113.42411847515518,115.80602496313342,119.28020571202742,123.81285352908446,127.03198772084066,121.44258026112367,125.08585766895737,128.33808996835026,134.75499446676778,139.87568425650497,145.19096025825218,149.40149810574147,153.58474005270224,157.8851127741779,162.3058959318549,166.85046101794686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SVN,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,55.30518688555059,56.85373211834601,59.86697992061834,62.32152609736369,64.56510103686878,67.79335608871223,70.03053683963972,73.74215529214062,76.47061503794983,78.91767471916422,81.67979333433496,84.13018713436502,87.83191536827708,91.16952815227161,96.36619125695108,103.11182464493767,106.72073850751048,98.7166831194472,100.0,100.89999999999999,98.27659999999999,97.29383399999999,100.01806135199999,102.218458701744,105.48944938019982,110.5529429504494,115.41727244026919,119.22604243079806,114.21854864870454,123.4702510892496,128.03865037955183,131.8798098909384,135.70432437777558,139.63974978473107,143.54966277870355,147.42550367372854,151.4059922729192,155.493954064288,159.69229082402376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SLB,Historical,"national currency, constant prices",GDP,49.38638201777795,48.49742714145794,47.67297088005316,49.532216744375226,49.631281177863976,48.09271146135019,47.99652603842749,52.0282342256554,52.70460127058892,54.970899125224236,56.18025890597917,59.55107444033793,67.11406089426085,69.79862333003128,75.4523118197638,83.07299531355994,84.4021632385769,83.64254376942971,84.72989683843228,84.30624735424011,72.25045398258378,66.47041766397707,64.60924596938571,68.80884695739577,73.41903970354129,77.45708688723606,81.25248414471062,84.82759344707789,89.7475938670084,92.08103130755063,100.0,107.3,109.33869999999999,115.13365109999998,116.28498761099998,117.91297743755398,124.86984310636966,131.48794479100724,136.6159746378565,138.25536633351078,132.3103855811698,132.04576481000748,126.76393421760719,130.82038011257063,134.8758118960603,138.9220862529421,143.08974884053038,147.38244130574628,151.80391454491868,156.35803198126624,161.04877294070423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SOM,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ZAF,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,57.53517075216941,58.22559280119544,60.08881177083369,61.951564935729536,64.6154822279659,66.29548476589301,66.62696218972246,68.2260092822758,71.09150167213139,73.01097221727893,75.71237818931824,77.90803715680846,81.49180686602165,85.8108726299208,90.61628149719637,95.50956069804498,98.56586664038242,97.08737864077669,100.0,103.2,105.6768,108.31871999999998,109.83518207999998,111.26303944703997,112.04188072316924,113.38638329184728,115.08717904122499,115.2022662202662,107.82932118216915,113.11295792009544,115.26210412057725,116.87577357826534,118.51203440836106,120.17120289007812,121.85359973053922,123.55955012676677,125.2893838285415,127.04343520214108,128.82204329497105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SSD,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ESP,Historical,"national currency, constant prices",GDP,45.557817929945664,45.37558665822588,45.92009369812459,46.700735290992704,47.494647790939574,48.63451933792212,50.288092995411475,53.15451429614993,55.97170355384587,58.770288731538166,61.00355970333662,62.52864869592003,63.09140653418331,62.27121824923892,63.70345626897141,66.31529797599923,67.90686512742322,70.55523286739272,73.73021834642539,77.19553860870738,81.13251107775145,84.29667900978374,86.5726893430479,89.16987002333934,91.93413599406286,95.33569902584317,99.24446268590273,102.81726334259524,103.74261871267859,99.8003992015968,100.0,99.2,96.224,94.876864,96.205140096,99.860935419648,102.85676348223744,105.94246638670457,108.37914311359876,110.65510511898432,98.70435376613402,103.73827580820685,108.71771304700079,112.3053975775518,115.7868649024559,118.10260220050502,120.11034643791359,122.0321119809202,123.98462577261493,125.96837978497678,127.98387386153641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,LKA,Historical,"national currency, constant prices",GDP,22.36638830103936,23.551806880994445,24.776500838806157,25.594125366486757,27.30893176604137,28.67437835434344,29.907376623580205,30.355987272933906,31.175598929303117,31.892637704677085,33.86998124236707,37.52793921654271,36.36457310082989,39.09191608339213,42.2192693700635,44.79464480163737,50.25959146743712,55.43632938858314,54.549348118365806,56.13127921379841,60.84630666775748,59.690226841070086,61.898765234189675,65.55079238300686,69.09053517168924,73.37414835233398,79.02395777546369,84.39758690419522,89.46144211844694,92.59259259259258,100.0,108.4,118.26440000000001,122.28538960000002,128.39965908000002,134.81964203400003,140.88652592553,145.9584408588491,150.7750694071911,154.24289600355647,148.69015174742842,154.04299721033584,158.0481151378046,162.3154142465253,166.860245845428,171.5323327291,176.3352380455148,181.44895994883473,186.7109797873509,192.12559820118406,197.69724054901837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SDN,Historical,"national currency, constant prices",GDP,26.783692357807663,28.471064976349545,29.638378640379873,29.193802960774175,27.55894999497082,27.393596295000997,30.105562328206094,32.06242387953949,33.441108106359685,33.90928361984872,34.18055788880751,36.573196941024044,38.58472277278037,39.66509501041822,41.05337333578285,44.707123562667526,47.16601535861424,50.0431422954897,54.14667996371986,56.420840522196094,61.16019112606057,67.82665195880116,71.82842442437043,76.35361516310576,80.24764953642415,84.7415179104639,90.24971657464404,95.39395041939875,99.01892053533591,96.2463907603465,100.0,96.8,80.344,81.95088,85.80257135999999,90.00689735663998,94.23722153240206,94.99111930466128,92.80632356065406,90.4861654716377,87.22866351465875,87.66480683223203,87.92780125272871,91.35698550158513,96.4729766896739,103.03313910457173,109.7302931463689,116.31411073515103,123.2929573792601,130.6905348220157,138.53196691133667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SUR,Historical,"national currency, constant prices",GDP,64.89539938972953,66.1284119781344,61.96232202351193,58.80224360031282,57.03817629230343,56.5248327056727,55.16823672073655,50.31343188931174,55.74728253335741,57.02947003162462,56.174027981150246,48.422012119751514,50.31047059242182,49.20364023938854,45.75938542263134,50.93019597538868,56.63437792463221,60.598784379356466,61.93195763570231,61.37457001698099,61.31319544696401,64.31754202386524,66.69729107874825,70.83252312563064,76.00329731380168,79.72745888217796,84.35165149734428,88.65358572370883,92.28838273838089,95.05703422053232,100.0,105.80000000000001,108.6566,111.8076414,112.14306432419998,108.33020013717719,103.0220203304555,104.6703726557428,109.79922091587419,111.0070123459488,93.35689738294293,90.08940597453993,91.71101528208165,93.63694660300536,96.16514416128649,99.0500984861251,102.02160144070885,105.08224948393011,108.23471696844801,111.48175847750146,114.8262112318265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SWZ,Historical,"national currency, constant prices",GDP,27.741632075290106,29.655804688485123,30.070985954123916,29.920631024353295,30.668646799962126,31.251351089161403,37.06410239174542,40.77051263091997,43.869071590869886,47.99276432041166,52.744047988132415,53.6934408519188,55.41163095918021,57.12939151891479,58.50049691536874,61.30852076730645,63.638244556464095,65.61103013771448,67.31691692129506,69.33642442893391,70.58448006865473,71.36090934940992,74.50078936078395,77.40632014585452,80.19294767110529,85.00452453137162,90.10479600325392,94.0694070273971,94.82196228361629,96.33911368015414,100.0,102.2,107.7188,111.9198332,112.92711169879999,115.4115081561736,116.6810347458915,119.01465544080932,121.87100717138874,125.03965335784486,122.6638999440458,126.4664808423112,129.12227693999972,131.44647792491972,134.20685396134303,137.2936116024539,140.45136466931032,143.68174605670444,146.98642621600862,150.36711401897682,153.82555764141327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SWE,Historical,"national currency, constant prices",GDP,49.787142257573265,52.02756365916406,52.75594955039236,53.86382449095059,56.179968944061464,57.472108229774875,59.19627147666812,61.149748435398166,62.67849214628311,64.37081143423275,64.8857779257066,64.17203436852384,63.59448605920713,62.4497853101414,64.88532693723691,67.41585468778915,68.49450836279378,70.61783812204038,73.65440516128811,76.74789017806222,80.43178890660921,81.55783395130175,83.35210629823038,85.26920474308967,88.93578054704253,91.51491818290675,95.81611933750337,99.07386739497848,98.57849805800359,94.33962264150944,100.0,103.2,102.5808,103.81176959999999,106.61468737919998,111.41234831126397,113.7520076258005,116.70955982407132,119.04375102055275,121.4246260409638,117.90331188577585,123.5626708562931,127.14598831112559,130.57892999552598,133.58224538542308,136.25389029313155,138.9789680989942,141.75854746097409,144.59371841019356,147.48559277839743,150.4353046339654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CHE,Historical,"national currency, constant prices",GDP,58.876763381969816,59.81879159608133,58.981328513736194,59.33521648481861,61.233943412332806,63.56083326200145,64.70492826071748,65.74020711288897,67.84389374050141,70.89686895882397,73.52005311030045,72.93189268541805,72.78602890004721,72.64045684224712,73.58478278119632,74.0262914778835,74.4704492267508,76.10879910973932,78.3920630830315,79.72472815544303,82.99344200981619,84.32133708197325,84.32133708197325,84.23701574489128,86.42717815425846,88.93356632073194,92.57984253988194,96.3756160840171,98.97775771828555,96.89922480620154,100.0,101.89999999999999,103.22469999999998,105.18596929999997,107.71043256319997,109.43379948421118,111.6224754738954,113.52005755695161,116.8121392261032,118.21388489681644,115.25853777439602,119.52310367204866,122.15261195283374,123.86274852017341,126.09227799353654,127.60538532945898,129.90228226538926,131.46110965257392,133.03864296840482,134.6351066840257,136.250727964234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,SYR,Historical,"national currency, constant prices",GDP,31.588176072275328,34.27317103841873,35.16427348541762,35.7269018611843,33.404653240207324,35.843192926742454,34.12271966625882,34.566315021920175,38.956237029704035,36.57990657089209,40.38421685426487,44.70532805767121,50.60643136128382,54.35130728201882,57.34062918252985,60.43702315838647,62.25013385313806,61.56538238075354,65.01304379407574,62.997639436459394,64.44658514349796,66.83110879380737,70.774144212642,69.35866132838916,74.14440896004801,78.741362315571,82.67843043134955,87.39110096593647,91.32370050940361,96.71179883945841,100.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TJK,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,66.06274054736595,58.72977634660833,46.16160420843415,40.39140368237988,38.614181920355165,39.2706230130012,41.35196603269026,42.88198877589979,46.44119384429947,51.178195616418016,55.835411417512056,61.53062338209829,68.05286946060072,72.61241171446096,77.69528053447323,83.75551241616215,90.37219789703896,93.89671361502347,100.0,107.4,115.455,123.99867,132.30658089,140.2449757434,149.9218790696946,160.5663324836429,172.76937375239976,185.55430741007734,193.71869693612075,211.5408170542439,216.82933748059997,224.41836429242096,233.3950988641178,242.73090281868252,252.44013893142983,262.53774448868705,273.0392542682346,283.960824438964,295.31925741652253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,THA,Historical,"national currency, constant prices",GDP,19.17327223620076,20.304495298136604,21.400938044235982,22.599390574713198,23.910155228046563,25.010022368536706,26.385573598806225,28.892203090692817,32.73486610175496,36.728519766169065,40.98902805904468,44.43210641600444,48.519860206276846,52.74108804422293,56.96037508776077,61.574165469869385,65.08389290165194,63.261543900405684,58.453666563974856,61.142535225917705,63.89394931108399,66.06634358766085,70.09639054650816,75.14333066585675,79.87736049780573,83.23220963871357,87.39382012064925,92.11308640716432,93.6790088760861,93.0232558139535,100.0,100.8,108.05760000000001,110.9751552,112.08490675200001,115.559538861312,119.48856318259662,124.50708283626568,129.73638031538886,132.5905806823274,124.3699646800231,126.35988411490348,130.5297602906953,136.14253998319518,141.3159565025566,145.97938306714096,150.65072332528948,155.32089574837343,160.135843516573,165.10005466558675,170.21815636021992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,MKD,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,71.82773036363241,66.44065058635998,65.2447188758055,64.52702696817164,65.3013512917897,66.21557020987476,68.4668995970105,71.41097627968195,74.62447021226762,72.31111163568733,73.39577831022262,75.01048543304752,78.53597824840075,82.22716922607559,86.42075485660544,92.03810392228479,97.10019963801045,96.71179883945841,100.0,102.3,101.7885,104.7403665,108.511019694,112.742949462066,115.89975204700384,117.17464931952088,120.57271414978698,125.27505000162866,117.63327195152931,122.33860282959049,126.25343812013739,129.66228094938108,134.45978534450816,139.30033761691047,144.17584943350232,149.22200416367488,154.4447743094035,159.8503414102326,165.44510335959072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TLS,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,,,64.26019777473158,74.73461001201284,69.72739114120797,68.1933885361014,68.4661620902458,70.52014695295318,67.6288209278821,74.59458948345396,83.09837268456772,91.49130832570906,100.0,106.0,111.19399999999999,114.64101399999998,119.79985962999997,123.15425569963998,127.34150039342774,123.39391388123147,122.53015648406284,125.10328977022814,114.34440684998853,116.40260617328832,118.73065829675409,123.00496199543724,126.20309100731862,129.23196519149428,132.33353235609016,136.30353832677287,140.39264447657607,144.60442381087336,148.94255652519956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TGO,Historical,"national currency, constant prices",GDP,62.45954069077433,60.335916307288,58.10348740391834,55.08210605891459,58.33195031639055,60.49023247809699,62.48641014987419,60.924249896127336,67.07759913563619,69.82778070019727,73.9476197615089,73.50393404293985,71.15180815356577,59.55406342453454,67.83207824054485,81.19499765393218,78.02839274542882,80.99347166975511,79.13062182135074,81.1088873668845,80.29779849321565,80.94018088116138,84.01590775464551,89.64497357420676,88.74852383846469,84.57734321805685,86.86093148494439,85.81860030712505,89.33716291971717,94.2507068803016,100.0,106.4,113.316,120.228276,127.32174428399999,134.579083708188,142.11551239584654,148.22647942886792,155.63780340031133,164.19788258732845,167.15344447390038,175.6782701420693,185.51625327002517,197.01826097276674,209.82444793599657,223.46303705183635,237.9881344602057,253.45736320011906,269.9320918081268,287.477677775655,306.1637268310726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TON,Historical,"national currency, constant prices",GDP,35.63295876024576,40.621572986680164,45.821134328975226,48.47876012005579,69.85789333300039,73.76993535964841,80.26168967129748,81.62613839570952,78.76922355185968,79.63568501093013,83.37856220644385,88.29789737662402,84.9425772763123,84.857634699036,86.55478739301672,93.39261559706505,93.4860082126621,92.92509216338613,95.062369283144,97.2488037766563,100.94425832016924,102.45842219497177,107.0690511937455,107.17612024493923,105.13977396028538,104.71921486444424,102.41539213742647,99.8550073339908,104.64804768602237,99.2063492063492,100.0,106.80000000000001,107.65440000000001,107.9773632,110.136910464,111.458553389568,118.81481791327948,122.7357069044177,123.10391402513093,123.96564142330683,124.83340091326997,123.95956710687707,121.97621403316704,125.63550045416206,129.4045654677869,132.63967960448156,135.02719383736223,137.45768332643476,139.93192162631058,142.45069621558417,145.01480874746468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TTO,Historical,"national currency, constant prices",GDP,41.91163919604402,43.83957459906205,45.505478433826404,40.818414155142285,38.45094613414403,36.87445734264413,35.65760025033687,34.01735063882137,32.69067396390734,32.42914857219608,32.91558580077901,33.93596896060316,37.363501825624084,37.10195731284472,38.43762777610713,39.8982576315992,42.731033923442745,45.935861467700946,49.65666624658472,53.629199546311504,57.32961431500699,59.45081004466225,63.73126836787793,72.58991467101296,77.88897844199691,82.48442817007472,94.19721697022533,98.247697299945,101.48987131084318,96.61835748792271,100.0,99.8,99.2012,101.4828276,100.5694821516,102.3797328303288,95.9298096620181,93.33970480114361,92.68632686753561,92.50095421380054,85.6558836019793,84.7993247659595,89.46328762808726,92.14718625692988,95.28019058966551,96.32827268615182,97.29155541301334,98.26447096714348,99.24711567681491,100.23958683358306,101.24198270191889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TUN,Historical,"national currency, constant prices",GDP,30.71636207945557,32.41343775762572,32.256311734683976,33.76458508354336,35.69934734792485,37.72296081480059,37.17441561777549,39.66602655088921,39.69378206576103,40.71779102994161,43.59846045557336,45.40263203663981,49.038529666000656,50.25329420883623,52.076980416073724,53.467686262014766,57.1324267591494,60.40352766241091,63.40049962591461,67.2157969675018,70.10636608985554,73.50662065836447,74.7562882912546,78.84475701850464,83.54353680430879,86.88510332981835,91.79762482333834,97.5374215354901,101.88823730931222,105.06,107.81351880026082,105.74575795413847,109.70560827643916,112.18086252611657,115.3223800001843,119.58905596873133,124.970694799659,130.5937940516176,136.4706183107233,142.61156334794404,151.6246660159145,160.6154753575617,169.60628469920889,178.5970940408561,187.58790338250327,196.57871272415048,209.22680044206095,221.8748881599714,234.52297587788186,247.1710635957923,259.8191513137028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
